city,price,app_name,latitude,longitude
الظهران,7232.0,Keeta,26.350,50.095
الرياض,3938.0,Keeta,24.732,46.678
الرياض,10.0,DailyMealz,24.655870478003,46.713122539222
الرياض,1.0,Hungerstation,24.81638526916504,46.78477096557617
جدة,1.0,Hungerstation,21.65067331279476,39.134826958179474
الرياض,1.0,Hungerstation,24.644020080566406,46.72004699707031
الرياض,1.0,Jahez,24.669105733662153,46.57614883035421
مكة المكرمة,3472.0,Keeta,21.447,39.822
عرعر,1.0,Hungerstation,30.9610538482666,41.04169845581055
جازان,13100.0,Keeta,16.884,42.571
الرياض,1.0,Jahez,24.80134433772023,46.701673530042164
الظهران,1.0,Hungerstation,26.304335437530543,50.17936572432518
خميس مشيط,1.0,Mrsool,18.29,42.69
جدة,171.0,ToYou,21.510254748302085,39.24908772110939
تبوك,1.0,Hungerstation,28.472858428955078,36.560142517089844
المدينة المنورة,79.0,ToYou,24.449119135835126,39.64159950613975
ينبع,1.0,Jahez,24.13524607306484,38.00594016909599
الظهران,1.0,Hungerstation,26.4030525898445,50.0746821239591
الرياض,1.0,Hungerstation,24.723357741988327,46.75113011151552
طريف,1.0,Hungerstation,31.660799026489258,38.68996810913086
الرياض,,The Chefz,24.71848994347597,46.65876878757479
جدة,,Mrsool,21.54,39.23
جدة,1.0,Hungerstation,21.4243886629382,39.2818881198764
سكاكا,1.0,Hungerstation,29.963109970092773,40.205936431884766
سكاكا,1.0,Hungerstation,30.02095603942871,40.23359298706055
سكاكا,1.0,Hungerstation,29.858859376581254,40.20874086767435
سكاكا,1.0,Hungerstation,29.813615798950195,40.106990814208984
جدة,1.0,Hungerstation,21.600621172913097,39.20178662985563
الظهران,2175.0,Keeta,26.361,50.065
عرعر,1.0,Hungerstation,30.999950408935547,41.0820426940918
الطائف,1.0,Hungerstation,21.381845474243164,40.424564361572266
الظهران,1.0,Jahez,26.4182261942139,50.03737024962902
الرياض,,Keeta,24.600,46.621
سكاكا,1.0,Hungerstation,29.927278518676758,40.20085144042969
سكاكا,1.0,Hungerstation,29.9268856048584,40.18130111694336
حائل,1.0,Hungerstation,27.466706239881784,41.69157430529595
الرياض,1.0,Hungerstation,24.82485884055354,46.68559771031141
الرياض,1.0,Hungerstation,24.606194583296666,46.616414822638035
الرياض,1.0,Hungerstation,24.791887126378008,46.68062321841717
مكة المكرمة,1.0,Hungerstation,21.430896759033203,39.83534622192383
دومة الجندل,1.0,Hungerstation,29.81059455871582,39.8526496887207
حائل,82.0,Jahez,27.52104008967506,41.640128195285804
ينبع,1.0,Hungerstation,24.06707953925336,38.09380564838647
الظهران,2975.0,Keeta,26.406,49.982
جازان,1.0,Hungerstation,16.85897445678711,42.607357025146484
حائل,,Jahez,27.511375925446156,41.709517613053315
الأحساء,1.0,Hungerstation,25.48274203940147,49.57567631503361
الأحساء,1.0,Hungerstation,25.433489982883376,49.5801541954279
الرياض,1.0,Hungerstation,24.81701051771834,46.76391251385212
الرياض,2.0,Keeta,24.635,46.596
الرياض,1.0,Hungerstation,24.61223602294922,46.741031646728516
ينبع,,ToYou,24.06305600802534,38.09732235968113
المدينة المنورة,3.0,NINJA,24.442882269857396,39.63620726019144
جدة,,Mrsool,21.58,39.16
جدة,,Mrsool,21.58,39.16
جدة,,Mrsool,21.58,39.16
جدة,37.26,Mrsool,21.58,39.16
جدة,,Mrsool,21.58,39.22
جدة,1.0,Mrsool,21.58,39.22
جدة,1.0,Mrsool,21.58,39.22
جدة,40.0,ToYou,21.544595793626808,39.20738138258457
سكاكا,,Jahez,29.984944255222235,40.25836240500212
الرياض,,The Chefz,24.8308241918,46.7766958098
المدينة المنورة,2.0,Keeta,24.472,39.582
الرياض,1.0,Hungerstation,24.822467803955078,46.77055740356445
الرياض,1.0,Hungerstation,24.68513298034668,46.81639099121094
الرياض,,noonfood,24.8318838,46.8108548
الرياض,69.0,Jahez,24.859754740719634,46.66034873574972
جدة,,Mrsool,21.57,39.22
جدة,1.0,Hungerstation,21.52280824362327,39.19183060526848
ينبع,1.0,Hungerstation,24.14116859436035,38.00132369995117
الطائف,,Mrsool,21.53,40.6
الأحساء,1.0,Hungerstation,25.417381286621094,49.58115005493164
سكاكا,127.0,ToYou,29.821928865098247,40.164281241595745
الظهران,,Keeta,26.398,50.039
سكاكا,95.01,Jahez,29.93982911518827,40.18945310264826
سكاكا,,Jahez,29.928095517139333,40.18976289778948
سكاكا,1.0,Jahez,29.96076392016842,40.217427872121334
الظهران,1.0,Hungerstation,26.221017837524414,50.20147705078125
الظهران,1.0,Hungerstation,26.431847736475284,50.0354253128171
الظهران,1.0,Hungerstation,26.4411138968475,50.1215389743447
الظهران,1.0,Hungerstation,26.376780911423367,50.147623121738434
سكاكا,1.0,Jahez,29.924836164814675,40.186391361057765
الظهران,1.0,Mrsool,26.42,50.03
الظهران,1.0,Hungerstation,26.363372802734375,50.208187103271484
سكاكا,,Jahez,29.97615863488405,40.17836652696133
سكاكا,1.0,Hungerstation,29.968101501464844,40.20945739746094
سكاكا,1.0,Hungerstation,29.96943937035912,40.17526790499688
سكاكا,1.0,Hungerstation,29.97827466619184,40.19053436815739
الرياض,1.0,Hungerstation,24.55169678896987,46.48970928043127
الظهران,1.0,Hungerstation,26.440750122070312,49.98419189453125
الرياض,12311.0,Keeta,24.786,46.813
الرياض,,ToYou,24.810858335538214,46.87840895205619
الرياض,1.0,Jahez,24.820544469880208,46.652884148061275
الظهران,,Jahez,26.4583124847261,49.97545480728149
الرياض,1.0,Hungerstation,24.556325912475586,46.55796432495117
حائل,69.1,ToYou,27.518119907308247,41.68682109564543
الرياض,,Mrsool,24.81,46.81
الرياض,,The Chefz,24.8172959643,46.8755490705
جدة,1.0,Hungerstation,21.617579877861512,39.17359258979559
حائل,1.0,Hungerstation,27.538761138916016,41.720699310302734
حائل,42.0,Jahez,27.549907393675785,41.76850005984307
المدينة المنورة,,Mrsool,24.47,39.61
الرياض,65.0,Jahez,24.78997471705894,46.79765537381172
عرعر,33.0,Jahez,30.935041866086713,41.05145741254092
عرعر,110.0,Jahez,30.973028097458375,41.05782028287649
الرياض,51.59,Mrsool,24.6,46.75
حائل,1.0,Hungerstation,27.504173278808594,41.67790222167969
الظهران,,The Chefz,26.3217875993,50.2148272097
الرياض,135.0,Jahez,24.733634458122218,46.78858917206526
مكة المكرمة,1.0,Hungerstation,21.425280978945967,39.80158790946007
القريات,1.0,Hungerstation,31.319496154785156,37.36708450317383
القريات,1.0,Hungerstation,31.32444960865356,37.36141640692949
القريات,38.0,ToYou,31.318845922342078,37.35084380954504
الطائف,1.0,Mrsool,21.34,40.44
جدة,1.0,Hungerstation,21.803092277361472,39.143824093043804
الظهران,1.0,Hungerstation,26.418357849121094,50.022525787353516
الرياض,1.0,Hungerstation,24.790332794189453,46.7308349609375
الرياض,,Hungerstation,24.8148483453869,46.6416041180491
سكاكا,1.0,Hungerstation,29.936473977371875,40.19353877753019
الرياض,1.0,Hungerstation,24.696577072143555,46.78816604614258
الرياض,1.0,Hungerstation,24.580229818032407,46.66951719671488
الرياض,,Hungerstation,24.5577178283047,46.7138691991568
الرياض,1.0,Hungerstation,24.57795,46.61908
الرياض,,Hungerstation,24.578514099121094,46.64347839355469
جدة,,The Chefz,21.5503229290,39.2499541634
جدة,1.0,Hungerstation,21.617111206054688,39.14932632446289
الرياض,1.0,Hungerstation,24.767829652734,46.7692363634706
المدينة المنورة,1.0,Hungerstation,24.415267944335938,39.64472579956055
الظهران,4920.0,Keeta,26.321,50.209
الظهران,1.0,Hungerstation,26.30937957763672,50.20733642578125
دومة الجندل,1.0,Hungerstation,29.808405067221084,39.83567040413618
عرعر,26.0,Jahez,30.973469936272892,41.05739884078502
جازان,1.0,Jahez,16.950161735475284,42.54378721117974
الظهران,1.0,Mrsool,26.45,50.11
جدة,1.0,Hungerstation,21.61027919728744,39.19580094516278
دومة الجندل,,Mrsool,29.82,39.87
الرياض,,The Chefz,24.8678817289,46.8213315681
الرياض,,Jahez,24.827848199269127,46.67903702706099
الرياض,,Hungerstation,24.8276351976765,46.6571709886193
الرياض,,Jahez,24.826199557386374,46.654048562049866
دومة الجندل,1.0,Hungerstation,29.84220314025879,39.83869171142578
الظهران,1.0,Hungerstation,26.4575485778081,50.114179328084
سكاكا,,ToYou,29.976048562848348,40.25915130972862
الرياض,,Jahez,24.841419296732163,46.67324144393205
الرياض,1.0,Hungerstation,24.611621355318206,46.64012085646391
تبوك,,Hungerstation,28.362327977776,36.5531330555677
بريدة,,Mrsool,26.31,44.03
الشعبة,,ToYou,28.86831704,44.749998819999995
رفحاء,1.0,Hungerstation,29.595319858105466,43.552181459963315
الظهران,1.0,Hungerstation,26.42453425403602,50.02964749932289
الطائف,,Mrsool,21.35,40.43
الرياض,2.0,Keeta,24.558,46.710
الطائف,1.0,Hungerstation,21.26448800264258,40.43343052268028
الرياض,14150.0,Keeta,24.783,46.716
جازان,1.0,Jahez,16.895470588928646,42.55583871155978
الرياض,,Hungerstation,24.6074254810626,46.4897981286049
جدة,,Mrsool,21.55,39.21
جازان,1.0,Jahez,16.909795567841456,42.55331575870514
الرياض,,Hungerstation,24.6127726432464,46.6353036090732
جدة,2.0,Keeta,21.288,39.238
الرياض,,Mrsool,24.5,46.63
جدة,1.0,Jahez,21.592527487089225,39.13158316165209
الرياض,,The Chefz,24.8350949888,46.6690578949
الرياض,1.0,Hungerstation,24.7857452748712,46.7442750558257
سكاكا,1.0,Hungerstation,29.913393020629883,40.2146110534668
سكاكا,1.0,Jahez,29.93537513642478,40.19255105406046
سكاكا,70.0,Jahez,29.99086711130813,40.263926312327385
الرياض,1.0,Hungerstation,24.569375756097077,46.76946334540844
ينبع,26.0,ToYou,24.011678854234333,38.171800933778286
الأحساء,1.0,Jahez,25.43436229653168,49.66369830071926
الأحساء,1.0,Hungerstation,25.4348906472668,49.5936272665858
الرياض,1.0,Hungerstation,24.589705543377747,46.549130603671074
الطائف,1.0,Hungerstation,21.469425201416016,40.45309066772461
حائل,44.0,Jahez,27.566505653506166,41.72182191163301
جازان,1.0,Hungerstation,16.8983051958077,42.565853744745255
الزلفي,,Jahez,26.29644338447957,44.8224451392889
ينبع,1.0,Hungerstation,24.07791731204334,38.04184086620808
جدة,118.0,ToYou,21.62432290805123,39.20428242534399
المجمعة,1.0,Hungerstation,25.909868240356445,45.38471221923828
المجمعة,1.0,Hungerstation,25.909568786621094,45.386966705322266
المدينة المنورة,1.0,Hungerstation,24.474143981933594,39.64085006713867
حائل,36.0,Jahez,27.503477388259753,41.71043191105127
بريدة,1.0,Hungerstation,26.315519332885742,44.027164459228516
الرياض,2.0,Keeta,24.709,46.848
ينبع,1.0,Hungerstation,24.00289372989091,38.2068332657218
ينبع,1.0,Hungerstation,24.0229356404677,38.2122677564621
ينبع,1.0,Hungerstation,24.024045944213867,38.167518615722656
ينبع,1.0,Hungerstation,24.012797012591776,38.17685589194298
الظهران,1.0,Hungerstation,26.454132396096394,50.10387964546681
ينبع,1.0,Hungerstation,24.0980791192995,38.0296612903476
ينبع,1.0,Hungerstation,24.07651138305664,38.1051025390625
ينبع,2754.0,Keeta,24.131,38.053
الرياض,1.0,Jahez,24.711388284161526,46.81338585913181
الرس,1.0,Jahez,25.873099332215077,43.48542831838131
جدة,1.0,Hungerstation,21.612985610961914,39.19502639770508
الرياض,1.0,Hungerstation,24.6904629532441,46.7044248059392
الرياض,1.0,Hungerstation,24.6728861036554,46.7113495990634
سكاكا,1.0,Hungerstation,29.899684975326377,40.21537598222494
جدة,1.0,Hungerstation,21.609922409057617,39.18592834472656
جدة,1.0,Hungerstation,21.520740509033203,39.26049041748047
جدة,2.0,Keeta,21.590,39.169
جدة,3400.0,Keeta,21.590,39.169
جدة,1616.0,Keeta,21.565,39.188
الظهران,5640.0,Keeta,26.312,50.179
الرياض,1.0,Hungerstation,24.857739642006056,46.61226645112038
جدة,2.0,Keeta,21.648,39.133
جدة,1.0,Hungerstation,21.583179734717973,39.242591075599194
مكة المكرمة,2956.0,Keeta,21.299,39.681
عرعر,1.0,Hungerstation,30.96634535943149,41.00414391607047
الرياض,2.0,Keeta,24.759,46.807
الرياض,2400.0,Keeta,24.702,46.679
الرياض,1.0,Hungerstation,24.81104278564453,46.660987854003906
الرياض,1.0,Hungerstation,24.63544464111328,46.59755325317383
حائل,,Hungerstation,27.5191067895471,41.6652447357774
جدة,51.7,Jahez,21.595735961467376,39.152852073311806
خليص,1.0,Hungerstation,22.11110496520996,39.31203079223633
جازان,1.0,Hungerstation,16.92738914489746,42.56951141357422
سكاكا,38.0,ToYou,29.961560101755058,40.21782115101814
ينبع,4100.0,Keeta,24.099,38.091
الرياض,1.0,Hungerstation,24.709191987084253,46.78853418678045
الرياض,1.0,Hungerstation,24.792198181152344,46.79513931274414
الظهران,331.0,The Chefz,26.30204640000000,50.22185160000000
سكاكا,82.0,ToYou,29.98058203572145,40.24607084691525
مكة المكرمة,,Mrsool,21.34,39.59
جدة,1.0,Hungerstation,21.59375670405018,39.21345524489879
سكاكا,1.0,Hungerstation,29.927822673605665,40.2015458419919
جدة,53.0,Jahez,21.612642561007792,39.1918295994401
الرياض,1.0,Hungerstation,24.74047924349642,46.70068480074406
الرياض,,The Chefz,24.71539417460280,46.67983498283804
جدة,,Keeta,21.517,39.239
جدة,54.0,ToYou,21.622462520038003,39.11038939021204
جدة,1.0,Jahez,21.631788684410964,39.13169950246811
جدة,1.0,Hungerstation,21.61439058993834,39.181215427815914
الرياض,1.0,Jahez,24.83304015192425,46.631881780922406
الرياض,1.0,Hungerstation,24.653997429705782,46.581080071628094
الرياض,2.0,Keeta,24.882,46.927
الظهران,1.0,Hungerstation,26.45572853088379,50.091007232666016
عنيزة,1.0,Hungerstation,26.096036911010742,43.948829650878906
الرس,1.0,Jahez,25.86936219786596,43.491899482905865
حائل,1.0,Jahez,27.652921227609788,41.72409307211638
جازان,2200.0,Keeta,16.888,42.542
الرياض,,Jahez,24.75054689149333,46.667230278253555
الرياض,1.0,Hungerstation,24.7913057668041,46.6521093249321
الرياض,38.0,Jahez,24.783041034909104,46.67955435812473
الرياض,,The Chefz,24.79637200000000,46.75188879999999
الرياض,1.0,Hungerstation,24.693350454658518,46.69223584234715
الرياض,1.0,Hungerstation,24.9131678202188,46.68882273137569
الخرج,,Jahez,24.117243836146276,47.28112019598484
الرياض,1.0,Hungerstation,24.77780132618445,46.623863987624645
المدينة المنورة,,Mrsool,24.49,39.63
المدينة المنورة,1.0,Hungerstation,24.466201782226562,39.65871810913086
الرياض,55.5,Jahez,24.813439945989245,46.660583429038525
الرياض,150.0,Jahez,24.825255336398364,46.73824209719896
صامطة,41.0,Jahez,16.6924398580244,42.99252010881901
سكاكا,1.0,Hungerstation,29.90708931750199,40.197596959769726
الظهران,,Jahez,26.430360398060525,50.103431046009064
الدمام,1.0,Hungerstation,26.475594936545026,50.00363610684872
ينبع,1.0,Hungerstation,23.98652798364922,38.20454601198435
سكاكا,1.0,Hungerstation,29.885959794695683,40.20085047930479
ينبع,1.0,Hungerstation,24.101163864135742,38.02096176147461
جدة,1.0,Hungerstation,21.403810501098633,39.263126373291016
المذنب,1.0,Hungerstation,25.882579803466797,44.209293365478516
الرياض,,Hungerstation,24.830223083496094,46.61980438232422
الظهران,,The Chefz,26.3362109502,50.1924182514
جدة,,Hungerstation,21.64789,39.11283
الرياض,50.0,ToYou,24.514675869338568,46.675283275544636
جدة,1.0,Hungerstation,21.535985946655273,39.205135345458984
جدة,1.0,Hungerstation,21.5363230847518,39.2103646695614
جدة,1.0,Hungerstation,21.495051362621272,39.17942572385073
القريات,1.0,Hungerstation,31.3078383550231,37.3447008803487
القريات,57.0,Jahez,31.346688643236593,37.33794339001178
القريات,1.0,Hungerstation,31.331945419311523,37.32572937011719
الشعبة,,ToYou,28.8688886,44.7500826
رفحاء,37.0,Jahez,29.637718412930827,43.523965626955025
الدمام,1.0,Hungerstation,26.468109130859375,50.02540969848633
جدة,2.0,Keeta,21.282,39.239
الرياض,2.0,Keeta,24.799,46.750
الرياض,,The Chefz,24.73531120000000,46.64730390000000
القريات,1.0,Hungerstation,31.381385803222656,37.28573226928711
سكاكا,1.0,Hungerstation,29.950439705454738,40.18213972449303
سكاكا,41.0,Jahez,29.96725344206338,40.1899067312479
جدة,,Hungerstation,21.61860378894299,39.18396066874266
المدينة المنورة,64.0,ToYou,24.484348145520716,39.51815418899059
جازان,,Jahez,16.939253065609677,42.56258714944124
الرياض,1.0,Mrsool,24.81,46.65
عرعر,63.0,ToYou,30.97321322730818,41.0486451163888
عرعر,1.0,Hungerstation,30.993627548217773,41.036014556884766
الرياض,1.0,Hungerstation,24.77584457397461,46.62623977661133
الرياض,1.0,Jahez,24.828318018629677,46.78063072264195
الرياض,1.0,Hungerstation,24.53153419494629,46.63965606689453
الرياض,1.0,Hungerstation,24.58281135559082,46.59764862060547
الرياض,1.0,Jahez,24.55382054791927,46.62515021829341
جازان,1.0,Hungerstation,16.904375076293945,42.556949615478516
جدة,1.0,Hungerstation,21.490966796875,39.217529296875
الظهران,10000.0,Keeta,26.368,50.091
عرعر,37.0,ToYou,30.95204803068,41.002882272005074
المدينة المنورة,2.0,Keeta,24.486,39.633
الرياض,,Hungerstation,24.7761212728197,46.728458404541
الرياض,152.4,Jahez,24.7541786446879,46.7070734873414
الطائف,86.15,Mrsool,21.2,40.42
الرياض,,Jahez,24.76355957357941,46.641624234616756
الأحساء,,Hungerstation,25.4131197700445,49.5717005431652
جدة,88.0,ToYou,21.61850716446281,39.192878007888794
الرياض,,Jahez,24.83236526820251,46.636266857385635
الظهران,1.0,Hungerstation,26.399051666259766,50.09856414794922
ضرما,1.0,Mrsool,24.59,46.13
الرياض,1.0,Hungerstation,24.582112215133165,46.60877890884877
عرعر,1.0,Hungerstation,30.97991963022232,41.03517170995474
عرعر,124.0,ToYou,30.993951246310328,41.06305159628391
الرياض,92.0,Jahez,24.75132117507429,46.76809038966894
الرياض,1.0,Jahez,24.786188771905206,46.67114295065404
الظهران,75.0,The Chefz,26.3485350950,50.0908905217
جدة,1.0,Hungerstation,21.60059249370233,39.220560751855366
الرياض,202.0,The Chefz,24.9433512430,46.7984848031
سكاكا,1.0,Hungerstation,29.997346878051758,40.18479919433594
سكاكا,1.0,Hungerstation,30.007986068725586,40.19130325317383
سكاكا,,Jahez,29.93732410352746,40.19368797540665
جدة,,Mrsool,21.44,39.31
القريات,1.0,Hungerstation,31.325564864258155,37.33257997781038
الرياض,116.0,ToYou,24.736844958464506,46.84243720024825
الظهران,1.0,Hungerstation,26.43653870132237,50.06335515528917
تبوك,1.0,Hungerstation,28.464569091796875,36.52988815307617
القريات,,Jahez,31.358905589433046,37.29519870132208
الرياض,1.0,Hungerstation,24.807405471801758,46.73917770385742
ينبع,1.0,Hungerstation,24.11084867332719,38.05596403777599
الرياض,1.0,Hungerstation,24.763092041015625,46.7308349609375
حائل,94.5,Jahez,27.456649650084643,41.621191129088395
الرياض,,Jahez,24.76305267079025,46.8086014688015
الرياض,1.0,Jahez,24.763878023162484,46.721507124602795
ينبع,,ToYou,24.10908717797094,38.06161645799875
ينبع,24.0,Jahez,24.078363611262233,38.09367924928665
ينبع,1.0,Hungerstation,24.091142654418945,38.032169342041016
المدينة المنورة,,Mrsool,24.47,39.65
الظهران,1.0,Hungerstation,26.314977451614467,50.1419472321868
الرياض,1.0,Hungerstation,24.742887831352775,46.71277016401291
الظهران,6938.0,Keeta,26.395,50.034
الرياض,1.0,Hungerstation,24.791149139404297,46.863224029541016
الرياض,1.0,Hungerstation,24.802162170410156,46.77229690551758
الرياض,1.0,Jahez,24.877874855533403,46.63226801902056
بريدة,52.0,ToYou,26.37734200338389,43.89845632016659
بريدة,1.0,Hungerstation,26.376272982678913,43.88543453067541
جدة,2.0,Keeta,21.565,39.248
جدة,12385.0,Keeta,21.596,39.150
الرياض,,Jahez,24.857288187248688,46.64834216237068
الرياض,7000.0,Keeta,24.599,46.608
الرياض,,Mrsool,24.69,46.73
الطائف,142.0,Jahez,21.458547457421812,40.45886255800724
الرياض,66.0,ToYou,24.567295837888977,46.69048809930994
الرياض,1.0,Hungerstation,24.572364807128906,46.534202575683594
الرياض,35.0,Jahez,24.798756094349272,46.62634637206792
الرياض,35.0,Jahez,24.76230220730698,46.66732884943485
الرياض,1.0,Hungerstation,24.778003692626953,46.64439392089844
الرياض,1.0,Hungerstation,24.78075,46.65874
الرياض,1.0,Jahez,24.694365435570067,46.75037641078234
بريدة,1.0,Mrsool,26.38,43.96
الظهران,,Jahez,26.449578129973006,50.10030660778284
حائل,4099.0,Keeta,27.466,41.666
حفر الباطن,81.0,Jahez,28.40790503198778,45.98294343799353
جازان,,Mrsool,16.95,42.7
جازان,1.0,Hungerstation,16.8941707611084,42.57814407348633
الظهران,1.0,Mrsool,26.4,49.99
الظهران,1.0,Mrsool,26.41,50.02
جازان,1.0,Hungerstation,16.86000713745679,42.58177533745766
مكة المكرمة,66.0,ToYou,21.362268333284366,39.831325225532055
الطائف,,Mrsool,21.34,40.43
جدة,,Mrsool,21.57,39.15
جدة,1.0,Mrsool,21.57,39.15
جدة,1.0,Mrsool,21.57,39.15
جدة,1.0,Mrsool,21.57,39.15
الرياض,41.0,Jahez,24.833927110283405,46.781879626214504
الرياض,53.0,NINJA,24.748999817003813,46.63537720218301
الرياض,1.0,Hungerstation,24.78447413114416,46.81242126971483
سكاكا,1.0,Hungerstation,29.976083995020907,40.23917019367218
الرياض,1.0,Hungerstation,24.596599578857422,46.72884750366211
القريات,,Mrsool,31.31,37.35
القريات,,Mrsool,31.31,37.35
القريات,19.0,Jahez,31.306659868427413,37.34670415520668
جدة,,Mrsool,21.57,39.16
جدة,1.0,Mrsool,21.56,39.2
جدة,1.0,Hungerstation,21.560935974121094,39.177032470703125
الطائف,,Jahez,21.50155896060466,40.485168658196926
الرياض,,The Chefz,24.68334926358832,46.64332605948562
جازان,,Jahez,16.985081063924607,42.85510752350092
الرياض,4750.0,Keeta,24.905,46.639
حائل,4634.0,Keeta,27.467,41.697
الرياض,65.0,Jahez,24.6876593,46.6875156
الرياض,1.0,Hungerstation,24.71982192993164,46.83765411376953
عرعر,1.0,Mrsool,30.98,41.02
عرعر,1.0,Hungerstation,30.9788802117481,41.0251254960895
عرعر,1.0,Hungerstation,30.938692092895508,41.0495719909668
عرعر,1.0,Hungerstation,30.99016761779785,41.0263671875
عرعر,,Jahez,30.97880748652512,40.97189236432314
الرياض,,Jahez,24.576851859595973,46.67790547013283
جدة,1.0,Hungerstation,21.5331616359449,39.18551333248615
عرعر,1.0,Hungerstation,30.928714823681695,41.09894961118698
الرياض,,Jahez,24.669653540989778,46.663061790168285
خميس مشيط,2700.0,Keeta,18.282,42.761
الرياض,2.0,Keeta,24.850,46.829
الأحساء,1.0,Hungerstation,25.4424308226557,49.5715855434537
الرياض,,The Chefz,24.7459392120,46.7428780084
الرياض,1.0,Hungerstation,24.761409759521484,46.79998779296875
جدة,1.0,Hungerstation,21.564626693725586,39.15087890625
الرياض,1.0,Hungerstation,24.871395111083984,46.71406173706055
الخفجي,1.0,Hungerstation,28.414592339897972,48.47229961305857
جدة,1.0,Hungerstation,21.48198127746582,39.191444396972656
مكة المكرمة,1.0,Hungerstation,21.46363947772033,39.92749381810427
مكة المكرمة,1.0,Hungerstation,21.464324058339553,39.93084155023098
الرياض,1.0,Hungerstation,24.66031672283621,46.72204054892063
الرياض,1.0,Hungerstation,24.838572355812,46.8191153928638
الرياض,2.0,Keeta,24.698,46.785
الرياض,1.0,Hungerstation,24.596149444580078,46.75381851196289
مكة المكرمة,,Mrsool,21.46,39.84
الرياض,,Hungerstation,24.798172636447525,46.78943507373333
الرياض,,Keeta,24.800,46.786
الأحساء,1.0,Hungerstation,25.511974334716797,49.61803436279297
حائل,1.0,Hungerstation,27.542190551757812,41.7662467956543
الرياض,1.0,Hungerstation,24.711326599121094,46.63475036621094
الرياض,1.0,Hungerstation,24.68033134255877,46.75466526299715
المدينة المنورة,1.0,Hungerstation,24.474903106689453,39.5670051574707
الرياض,34.2,Jahez,24.78704867069755,46.6524425894022
الرياض,1.0,Jahez,24.86509684455228,46.65646154433489
الرياض,1.0,Hungerstation,24.7811242276037,46.818500161171
جازان,1.0,Hungerstation,16.895944595336914,42.570655822753906
الرياض,2900.0,Keeta,24.830,46.557
سكاكا,1.0,Hungerstation,29.96160888671875,40.21534729003906
الظهران,1.0,Hungerstation,26.3918063017164,50.0953425094485
سكاكا,1.0,Jahez,29.985989986179028,40.2290840819478
الطائف,,Mrsool,21.3,40.43
سكاكا,1.0,Hungerstation,29.963910557579464,40.19354782998562
سكاكا,1.0,Hungerstation,29.9810368236936,40.1913883164525
سكاكا,1.0,Hungerstation,29.9719331171541,40.1823576539755
سكاكا,85.0,Jahez,29.987536346818338,40.24812038987875
الرياض,1.0,Jahez,24.7688753826626,46.62931960076094
عرعر,41.0,Jahez,30.97293811962221,41.01895608007908
الرياض,,Mrsool,24.78,46.82
عرعر,1.0,Hungerstation,30.967708587646484,41.05210876464844
ينبع,1.0,Hungerstation,24.162809371948242,37.962493896484375
الرياض,99.43,Mrsool,24.82,46.79
الرياض,1.0,Hungerstation,24.73977157872711,46.8443750962615
الرياض,1.0,Jahez,24.73960501504828,46.6475197300315
الرياض,,Jahez,24.76452801093424,46.62201829254627
عرعر,1.0,Hungerstation,30.962295532226562,41.03312683105469
عرعر,1.0,Hungerstation,30.99949073791504,41.04927062988281
عرعر,51.0,Jahez,31.015172090548532,41.05690397322178
الرياض,1.0,Hungerstation,24.55956427530209,46.68367356061936
الرياض,1.0,Hungerstation,24.762388229370117,46.77376174926758
جدة,,Mrsool,21.7,39.21
الطائف,1.0,Jahez,21.33197124053553,40.430338606238365
حائل,,Jahez,27.433949635440158,41.58740099519491
حائل,54.0,Jahez,27.496808049012596,41.66505329310893
حائل,1.0,Hungerstation,27.498239517211914,41.71147537231445
جدة,123.0,Jahez,21.53609105415263,39.1755435615778
الظهران,,Mrsool,26.29,50.17
الرياض,1.0,Hungerstation,24.817176818847656,46.6552619934082
الخفجي,1.0,Hungerstation,28.4238855133586,48.5028767958283
حائل,60.0,Jahez,27.48277244811147,41.68099332600832
عرعر,1.0,Hungerstation,30.97360447104252,41.02807994931937
عرعر,1.0,Hungerstation,30.983741177970728,41.02335289120675
جدة,1.0,Hungerstation,21.565397262573242,39.23743438720703
الرياض,,Jahez,24.792587493638994,46.73093978315591
جدة,1.0,Jahez,21.59800105416571,39.215720035135746
جدة,1.0,Hungerstation,21.566675351412,39.2119984701276
جدة,4343.0,Keeta,21.591,39.161
الظهران,2.0,Keeta,26.439,50.109
ينبع,1.0,Hungerstation,24.016862869262695,38.209564208984375
الرياض,1.0,Hungerstation,24.870468139648438,46.65849685668945
الخرج,1.0,Hungerstation,24.09940494745042,47.25953914225102
جازان,1.0,Jahez,16.766446198440246,42.73290675133467
الطائف,100.0,ToYou,21.42127659406498,40.49676451832056
الظهران,1.0,Hungerstation,26.41675567626953,50.123592376708984
الرياض,68.0,Jahez,24.705081630734913,46.776501797139645
الظهران,2.0,Keeta,26.456,50.093
الظهران,1.0,Hungerstation,26.46093074097901,50.071821212768555
الرياض,1.0,Hungerstation,24.789628331316667,46.8107770755887
الرياض,1.0,Hungerstation,24.827482223510742,46.641639709472656
القريات,1.0,Hungerstation,31.33690054165667,37.33848050236702
طريف,44.0,Jahez,31.672267245969667,38.694628179073334
طريف,1.0,Hungerstation,31.65148162841797,38.69230270385742
الرس,1.0,Jahez,25.85729323426877,43.479890897870064
الرس,1.0,Hungerstation,25.846298217773438,43.47657775878906
الرياض,1.0,Hungerstation,24.783749062007917,46.6697683185339
مكة المكرمة,,Keeta,21.519,39.788
الرياض,1.0,Hungerstation,24.60453987121582,46.62093734741211
