violation_date,paid_violations,unpaid_violations
1393-08-01,9,0
1393-08-02,13,0
1393-08-03,4,0
1393-08-04,5,0
1393-08-05,9,0
1393-08-06,12,0
1393-08-07,4,0
1393-08-08,5,0
1393-08-09,12,0
1393-08-10,9,0
1393-08-11,9,0
1393-08-12,4,0
1393-08-13,5,0
1393-08-14,5,0
1393-08-15,7,0
1393-08-16,8,0
1393-08-17,5,0
1393-08-18,9,0
1393-08-19,6,0
1393-08-20,6,0
1393-08-21,5,0
1393-08-22,10,0
1393-08-23,4,0
1393-08-24,11,0
1393-08-25,4,0
1393-08-26,3,0
1393-08-27,9,0
1393-08-28,7,0
1393-08-29,8,0
1393-09-01,7,0
1393-09-02,8,0
1393-09-03,6,0
1393-09-04,12,0
1393-09-05,9,0
1393-09-06,11,0
1393-09-07,8,0
1393-09-08,7,0
1393-09-09,9,0
1393-09-10,9,0
1393-09-11,4,0
1393-09-12,6,0
1393-09-13,6,0
1393-09-14,5,0
1393-09-15,3,0
1393-09-16,4,0
1393-09-17,8,0
1393-09-18,9,0
1393-09-19,3,0
1393-09-20,5,0
1393-09-21,7,0
1393-09-22,10,0
1393-09-23,6,0
1393-09-24,8,0
1393-09-25,5,0
1393-09-26,4,0
1393-09-27,7,0
1393-09-28,5,0
1393-09-29,4,0
1393-09-30,2,0
1393-10-01,6,0
1393-10-02,9,0
1393-10-03,3,0
1393-10-04,3,0
1393-10-05,10,0
1393-10-06,6,0
1393-10-07,4,0
1393-10-08,12,0
1393-10-09,6,0
1393-10-10,5,0
1393-10-11,10,0
1393-10-12,10,0
1393-10-13,10,0
1393-10-14,10,0
1393-10-15,11,0
1393-10-16,5,0
1393-10-17,7,0
1393-10-18,8,0
1393-10-19,7,0
1393-10-20,4,0
1393-10-21,7,0
1393-10-22,2,0
1393-10-23,7,0
1393-10-24,4,0
1393-10-25,4,0
1393-10-26,4,0
1393-10-27,4,0
1393-10-28,8,0
1393-10-29,7,0
1393-11-01,6,0
1393-11-02,7,0
1393-11-03,10,0
1393-11-04,7,0
1393-11-05,8,0
1393-11-06,7,0
1393-11-07,5,0
1393-11-08,5,0
1393-11-09,3,0
1393-11-10,6,0
1393-11-11,4,0
1393-11-12,3,0
1393-11-13,4,0
1393-11-14,7,0
1393-11-15,7,0
1393-11-16,4,0
1393-11-17,4,0
1393-11-18,12,0
1393-11-19,6,0
1393-11-20,2,0
1393-11-21,2,0
1393-11-22,5,0
1393-11-23,10,0
1393-11-24,7,0
1393-11-25,6,0
1393-11-26,4,0
1393-11-27,7,0
1393-11-28,6,0
1393-11-29,5,0
1393-11-30,7,0
1393-12-01,5,0
1393-12-02,7,0
1393-12-03,3,0
1393-12-04,6,0
1393-12-05,7,0
1393-12-06,7,0
1393-12-07,4,0
1393-12-08,5,0
1393-12-09,3,0
1393-12-10,6,0
1393-12-11,12,0
1393-12-12,6,0
1393-12-13,10,0
1393-12-14,8,0
1393-12-15,6,0
1393-12-16,3,0
1393-12-17,7,0
1393-12-18,6,0
1393-12-19,7,0
1393-12-20,9,0
1393-12-21,8,0
1393-12-22,11,0
1393-12-23,8,0
1393-12-24,10,0
1393-12-25,8,0
1393-12-26,8,0
1393-12-27,16,0
1393-12-28,8,0
1393-12-29,3,0
1393-12-30,10,0
1394-01-01,7,0
1394-01-02,11,0
1394-01-03,7,0
1394-01-04,6,0
1394-01-05,12,0
1394-01-06,6,0
1394-01-07,10,0
1394-01-08,6,0
1394-01-09,11,0
1394-01-10,9,0
1394-01-11,8,0
1394-01-12,10,0
1394-01-13,12,0
1394-01-14,2,0
1394-01-15,4,0
1394-01-16,11,0
1394-01-17,10,0
1394-01-18,14,0
1394-01-19,6,0
1394-01-20,5,0
1394-01-21,3,0
1394-01-22,10,0
1394-01-23,4,0
1394-01-24,8,0
1394-01-25,7,0
1394-01-26,2,0
1394-01-27,7,0
1394-01-28,4,0
1394-01-29,11,0
1394-01-30,7,0
1394-02-01,8,0
1394-02-02,7,0
1394-02-03,5,0
1394-02-04,10,0
1394-02-05,4,0
1394-02-06,9,0
1394-02-07,10,0
1394-02-08,8,0
1394-02-09,7,0
1394-02-10,10,0
1394-02-11,7,0
1394-02-12,6,0
1394-02-13,8,0
1394-02-14,4,0
1394-02-15,7,0
1394-02-16,9,0
1394-02-17,10,0
1394-02-18,15,0
1394-02-19,5,0
1394-02-20,8,0
1394-02-21,8,0
1394-02-22,7,0
1394-02-23,7,0
1394-02-24,5,0
1394-02-25,6,0
1394-02-26,6,0
1394-02-27,7,0
1394-02-28,6,0
1394-02-29,9,0
1394-03-01,8,0
1394-03-02,6,0
1394-03-03,7,0
1394-03-04,8,0
1394-03-05,6,0
1394-03-06,7,0
1394-03-07,5,0
1394-03-08,11,0
1394-03-09,7,0
1394-03-10,9,0
1394-03-11,6,0
1394-03-12,7,0
1394-03-13,3,0
1394-03-14,7,0
1394-03-15,3,0
1394-03-16,8,0
1394-03-17,8,0
1394-03-18,5,0
1394-03-19,13,0
1394-03-20,5,0
1394-03-21,5,0
1394-03-22,6,0
1394-03-23,6,0
1394-03-24,8,0
1394-03-25,10,0
1394-03-26,8,0
1394-03-27,9,0
1394-03-28,9,0
1394-03-29,9,0
1394-03-30,8,0
1394-04-01,10,0
1394-04-02,5,0
1394-04-03,8,0
1394-04-04,4,0
1394-04-05,10,0
1394-04-06,11,0
1394-04-07,5,0
1394-04-08,7,0
1394-04-09,10,0
1394-04-10,9,0
1394-04-11,8,0
1394-04-12,9,0
1394-04-13,8,0
1394-04-14,7,0
1394-04-15,7,0
1394-04-16,5,0
1394-04-17,7,0
1394-04-18,6,0
1394-04-19,9,0
1394-04-20,9,0
1394-04-21,10,0
1394-04-22,6,0
1394-04-23,7,0
1394-04-24,9,0
1394-04-25,10,0
1394-04-26,6,0
1394-04-27,7,0
1394-04-28,3,0
1394-04-29,7,0
1394-05-01,6,0
1394-05-02,4,0
1394-05-03,6,0
1394-05-04,7,0
1394-05-05,2,0
1394-05-06,7,0
1394-05-07,5,0
1394-05-08,11,0
1394-05-09,10,0
1394-05-10,9,0
1394-05-11,8,0
1394-05-12,6,0
1394-05-13,10,0
1394-05-14,5,0
1394-05-15,5,0
1394-05-16,11,0
1394-05-17,6,0
1394-05-18,4,0
1394-05-19,15,0
1394-05-20,13,0
1394-05-21,7,0
1394-05-22,7,0
1394-05-23,6,0
1394-05-24,9,0
1394-05-25,8,0
1394-05-26,12,0
1394-05-27,7,0
1394-05-28,11,0
1394-05-29,7,0
1394-05-30,9,0
1394-06-02,9,0
1394-06-03,9,0
1394-06-04,6,0
1394-06-05,10,0
1394-06-06,11,0
1394-06-07,5,0
1394-06-08,5,0
1394-06-09,5,0
1394-06-10,12,0
1394-06-11,12,0
1394-06-12,7,0
1394-06-13,4,0
1394-06-14,5,0
1394-06-15,12,0
1394-06-16,9,0
1394-06-17,11,0
1394-06-18,9,0
1394-06-19,8,0
1394-06-20,5,0
1394-06-21,5,0
1394-06-22,10,0
1394-06-23,11,0
1394-06-24,4,0
1394-06-25,10,0
1394-06-26,8,0
1394-06-27,6,0
1394-06-28,4,0
1394-06-29,8,0
1394-07-01,3,0
1394-07-02,5,0
1394-07-03,8,0
1394-07-04,2,0
1394-07-05,6,0
1394-07-06,6,0
1394-07-07,7,0
1394-07-08,8,0
1394-07-09,10,0
1394-07-10,6,0
1394-07-11,7,0
1394-07-12,2,0
1394-07-13,6,0
1394-07-14,10,0
1394-07-15,5,0
1394-07-16,6,0
1394-07-17,7,0
1394-07-18,4,0
1394-07-19,12,0
1394-07-20,6,0
1394-07-21,10,0
1394-07-22,9,0
1394-07-23,11,0
1394-07-24,5,0
1394-07-25,9,0
1394-07-26,5,0
1394-07-27,4,0
1394-07-28,8,0
1394-07-29,8,0
1394-07-30,4,0
1394-08-01,7,0
1394-08-02,7,0
1394-08-03,6,0
1394-08-04,4,0
1394-08-05,5,0
1394-08-06,5,0
1394-08-07,6,0
1394-08-08,8,0
1394-08-09,8,0
1394-08-10,7,0
1394-08-11,6,0
1394-08-12,4,0
1394-08-13,4,0
1394-08-14,7,0
1394-08-15,12,0
1394-08-16,6,0
1394-08-17,7,0
1394-08-18,5,0
1394-08-19,9,0
1394-08-20,4,0
1394-08-21,3,0
1394-08-22,7,0
1394-08-23,2,0
1394-08-24,7,0
1394-08-25,6,0
1394-08-26,7,0
1394-08-27,5,0
1394-08-28,5,0
1394-08-29,3,0
1394-09-01,6,0
1394-09-02,5,0
1394-09-03,5,0
1394-09-04,6,0
1394-09-05,11,0
1394-09-06,8,0
1394-09-07,8,0
1394-09-08,4,0
1394-09-09,6,0
1394-09-10,8,0
1394-09-11,9,0
1394-09-12,8,0
1394-09-13,12,0
1394-09-14,5,0
1394-09-15,12,0
1394-09-16,10,0
1394-09-17,5,0
1394-09-18,9,0
1394-09-19,11,0
1394-09-20,13,0
1394-09-21,10,0
1394-09-22,7,0
1394-09-23,12,0
1394-09-24,9,0
1394-09-25,3,0
1394-09-26,5,0
1394-09-27,6,0
1394-09-28,8,0
1394-09-29,5,0
1394-10-01,7,0
1394-10-02,7,0
1394-10-03,3,0
1394-10-04,7,0
1394-10-05,3,0
1394-10-06,9,0
1394-10-07,3,0
1394-10-08,4,0
1394-10-09,13,0
1394-10-10,11,0
1394-10-11,5,0
1394-10-12,7,0
1394-10-13,7,0
1394-10-14,11,0
1394-10-15,13,0
1394-10-16,4,0
1394-10-17,5,0
1394-10-18,7,0
1394-10-19,8,0
1394-10-20,10,0
1394-10-21,11,0
1394-10-22,5,0
1394-10-23,15,0
1394-10-24,7,0
1394-10-25,8,0
1394-10-26,9,0
1394-10-27,4,0
1394-10-28,2,0
1394-10-29,12,0
1394-10-30,9,0
1394-11-01,6,0
1394-11-02,3,0
1394-11-03,1,0
1394-11-04,6,0
1394-11-05,2,0
1394-11-06,7,0
1394-11-07,5,0
1394-11-08,11,0
1394-11-09,7,0
1394-11-10,4,0
1394-11-11,5,0
1394-11-12,8,0
1394-11-13,7,0
1394-11-14,5,0
1394-11-15,9,0
1394-11-16,10,0
1394-11-17,6,0
1394-11-18,6,0
1394-11-19,8,0
1394-11-20,9,0
1394-11-21,4,0
1394-11-22,6,0
1394-11-23,10,0
1394-11-24,8,0
1394-11-25,6,0
1394-11-26,14,0
1394-11-27,3,0
1394-11-28,8,0
1394-11-29,12,0
1394-11-30,7,0
1394-12-01,5,0
1394-12-02,6,0
1394-12-03,6,0
1394-12-04,4,0
1394-12-05,8,0
1394-12-06,6,0
1394-12-07,4,0
1394-12-08,6,0
1394-12-09,9,0
1394-12-10,3,0
1394-12-11,3,0
1394-12-12,8,0
1394-12-13,6,0
1394-12-14,10,0
1394-12-15,12,0
1394-12-16,9,0
1394-12-17,7,0
1394-12-18,10,0
1394-12-19,5,0
1394-12-20,6,0
1394-12-21,10,0
1394-12-22,15,0
1394-12-23,9,0
1394-12-24,9,0
1394-12-25,9,0
1394-12-26,10,0
1394-12-27,7,0
1394-12-28,10,0
1394-12-29,2,0
1395-01-01,5,0
1395-01-02,10,0
1395-01-03,4,0
1395-01-04,7,0
1395-01-05,10,0
1395-01-06,10,0
1395-01-07,6,0
1395-01-08,5,0
1395-01-09,7,0
1395-01-10,8,0
1395-01-11,7,0
1395-01-12,6,0
1395-01-13,8,0
1395-01-14,9,0
1395-01-15,8,0
1395-01-16,5,0
1395-01-17,8,0
1395-01-18,11,0
1395-01-19,15,0
1395-01-20,5,0
1395-01-21,10,0
1395-01-22,11,0
1395-01-23,6,0
1395-01-24,8,0
1395-01-25,12,0
1395-01-26,5,0
1395-01-27,9,0
1395-01-28,6,0
1395-01-29,6,0
1395-01-30,5,0
1395-02-01,9,0
1395-02-02,11,0
1395-02-03,5,0
1395-02-04,9,0
1395-02-05,9,0
1395-02-06,11,0
1395-02-07,15,0
1395-02-08,9,0
1395-02-09,6,0
1395-02-10,8,0
1395-02-11,11,0
1395-02-12,15,0
1395-02-13,8,0
1395-02-14,6,0
1395-02-15,16,0
1395-02-16,7,0
1395-02-17,2,0
1395-02-18,2,0
1395-02-19,6,0
1395-02-20,7,0
1395-02-21,8,0
1395-02-22,10,0
1395-02-23,5,0
1395-02-24,11,0
1395-02-25,11,0
1395-02-26,3,0
1395-02-27,7,0
1395-02-28,10,0
1395-02-29,3,0
1395-03-01,11,0
1395-03-02,10,0
1395-03-03,5,0
1395-03-04,11,0
1395-03-05,9,0
1395-03-06,6,0
1395-03-07,11,0
1395-03-08,5,0
1395-03-09,11,0
1395-03-10,8,0
1395-03-11,18,0
1395-03-12,8,0
1395-03-13,6,0
1395-03-14,7,0
1395-03-15,11,0
1395-03-16,7,0
1395-03-17,12,0
1395-03-18,7,0
1395-03-19,4,0
1395-03-20,6,0
1395-03-21,11,0
1395-03-22,7,0
1395-03-23,7,0
1395-03-24,4,0
1395-03-25,7,0
1395-03-26,8,0
1395-03-27,9,0
1395-03-28,8,0
1395-03-29,9,0
1395-03-30,11,0
1395-04-01,7,0
1395-04-02,10,0
1395-04-03,9,0
1395-04-04,9,0
1395-04-05,6,0
1395-04-06,6,0
1395-04-07,7,0
1395-04-08,7,0
1395-04-09,11,0
1395-04-10,2,0
1395-04-11,6,0
1395-04-12,8,0
1395-04-13,7,0
1395-04-14,6,0
1395-04-15,10,0
1395-04-16,11,0
1395-04-17,9,0
1395-04-18,7,0
1395-04-19,7,0
1395-04-20,10,0
1395-04-21,9,0
1395-04-22,12,0
1395-04-23,9,0
1395-04-24,12,0
1395-04-25,8,0
1395-04-26,3,0
1395-04-27,7,0
1395-04-28,15,0
1395-04-29,3,0
1395-04-30,9,0
1395-05-01,12,0
1395-05-02,7,0
1395-05-03,12,0
1395-05-04,8,0
1395-05-05,8,0
1395-05-06,10,0
1395-05-07,4,0
1395-05-08,9,0
1395-05-09,6,0
1395-05-10,8,0
1395-05-11,7,0
1395-05-12,6,0
1395-05-13,6,0
1395-05-14,13,0
1395-05-15,8,0
1395-05-16,7,0
1395-05-17,11,0
1395-05-18,9,0
1395-05-19,7,0
1395-05-20,8,0
1395-05-21,6,0
1395-05-22,7,0
1395-05-23,13,0
1395-05-24,8,0
1395-05-25,10,0
1395-05-26,9,0
1395-05-27,5,0
1395-05-28,7,0
1395-05-29,6,0
1395-06-01,13,0
1395-06-02,15,0
1395-06-03,12,0
1395-06-04,4,0
1395-06-05,10,0
1395-06-06,7,0
1395-06-07,8,0
1395-06-08,9,0
1395-06-09,13,0
1395-06-10,6,0
1395-06-11,5,0
1395-06-12,9,0
1395-06-13,9,0
1395-06-14,7,0
1395-06-15,9,0
1395-06-16,6,0
1395-06-17,9,0
1395-06-18,11,0
1395-06-19,9,0
1395-06-20,14,0
1395-06-21,7,0
1395-06-22,4,0
1395-06-23,9,0
1395-06-24,8,0
1395-06-25,8,0
1395-06-26,4,0
1395-06-27,9,0
1395-06-28,7,0
1395-06-29,10,0
1395-06-30,9,0
1395-07-01,12,0
1395-07-02,4,0
1395-07-03,7,0
1395-07-04,10,0
1395-07-05,5,0
1395-07-06,12,0
1395-07-07,13,0
1395-07-08,2,0
1395-07-09,6,0
1395-07-10,6,0
1395-07-11,6,0
1395-07-12,6,0
1395-07-13,11,0
1395-07-14,11,0
1395-07-15,8,0
1395-07-16,9,0
1395-07-17,11,0
1395-07-18,11,0
1395-07-19,7,0
1395-07-20,8,0
1395-07-21,8,0
1395-07-22,4,0
1395-07-23,11,0
1395-07-24,10,0
1395-07-25,14,0
1395-07-26,12,0
1395-07-27,8,0
1395-07-28,10,0
1395-07-29,7,0
1395-08-01,10,0
1395-08-02,3,0
1395-08-03,6,0
1395-08-04,9,0
1395-08-05,8,0
1395-08-06,11,0
1395-08-07,7,0
1395-08-08,12,0
1395-08-09,10,0
1395-08-10,12,0
1395-08-11,9,0
1395-08-12,6,0
1395-08-13,7,0
1395-08-14,7,0
1395-08-15,14,0
1395-08-16,9,0
1395-08-17,9,0
1395-08-18,8,0
1395-08-19,9,0
1395-08-20,7,0
1395-08-21,3,0
1395-08-22,12,0
1395-08-23,10,0
1395-08-24,8,0
1395-08-25,4,0
1395-08-26,11,0
1395-08-27,12,0
1395-08-28,5,0
1395-08-29,11,0
1395-09-01,9,0
1395-09-02,6,0
1395-09-03,10,0
1395-09-04,8,0
1395-09-05,5,0
1395-09-06,7,0
1395-09-07,8,0
1395-09-08,9,0
1395-09-09,4,0
1395-09-10,8,0
1395-09-11,10,0
1395-09-12,5,0
1395-09-13,9,0
1395-09-14,10,0
1395-09-15,17,0
1395-09-16,11,0
1395-09-17,5,0
1395-09-18,7,0
1395-09-19,3,0
1395-09-20,5,0
1395-09-21,11,0
1395-09-22,5,0
1395-09-23,7,0
1395-09-24,8,0
1395-09-25,7,0
1395-09-26,5,0
1395-09-27,9,0
1395-09-28,3,0
1395-09-29,9,0
1395-09-30,9,0
1395-10-01,5,0
1395-10-02,14,0
1395-10-03,13,0
1395-10-04,10,0
1395-10-05,4,0
1395-10-06,12,0
1395-10-07,14,0
1395-10-08,7,0
1395-10-09,17,0
1395-10-10,11,0
1395-10-11,12,0
1395-10-12,9,0
1395-10-13,6,0
1395-10-14,5,0
1395-10-15,5,0
1395-10-16,9,0
1395-10-17,4,0
1395-10-18,10,0
1395-10-19,12,0
1395-10-20,6,0
1395-10-21,7,0
1395-10-22,2,0
1395-10-23,6,0
1395-10-24,7,0
1395-10-25,3,0
1395-10-26,12,0
1395-10-27,10,0
1395-10-28,12,0
1395-10-29,10,0
1395-11-01,6,0
1395-11-02,9,0
1395-11-03,5,0
1395-11-04,7,0
1395-11-05,11,0
1395-11-06,7,0
1395-11-07,10,0
1395-11-08,9,0
1395-11-09,9,0
1395-11-10,5,0
1395-11-11,9,0
1395-11-12,6,0
1395-11-13,13,0
1395-11-14,12,0
1395-11-15,6,0
1395-11-16,8,0
1395-11-17,9,0
1395-11-18,12,0
1395-11-19,9,0
1395-11-20,7,0
1395-11-21,5,0
1395-11-22,8,0
1395-11-23,11,0
1395-11-24,11,0
1395-11-25,9,0
1395-11-26,7,0
1395-11-27,7,0
1395-11-28,9,0
1395-11-29,8,0
1395-11-30,11,0
1395-12-01,4,0
1395-12-02,5,0
1395-12-03,6,0
1395-12-04,8,0
1395-12-05,7,0
1395-12-06,9,0
1395-12-07,15,0
1395-12-08,11,0
1395-12-09,8,0
1395-12-10,7,0
1395-12-11,9,0
1395-12-12,5,0
1395-12-13,8,0
1395-12-14,9,0
1395-12-15,7,0
1395-12-16,7,0
1395-12-17,12,0
1395-12-18,7,0
1395-12-19,3,0
1395-12-20,4,0
1395-12-21,8,0
1395-12-22,11,0
1395-12-23,6,0
1395-12-24,6,0
1395-12-25,8,0
1395-12-26,15,0
1395-12-27,5,0
1395-12-28,12,0
1395-12-29,7,0
1396-01-01,11,0
1396-01-02,16,0
1396-01-03,9,0
1396-01-04,10,0
1396-01-05,11,0
1396-01-06,3,0
1396-01-07,5,0
1396-01-08,11,0
1396-01-09,10,0
1396-01-10,5,0
1396-01-11,12,0
1396-01-12,6,0
1396-01-13,7,0
1396-01-14,7,0
1396-01-15,5,0
1396-01-16,8,0
1396-01-17,14,0
1396-01-18,13,0
1396-01-19,12,0
1396-01-20,13,0
1396-01-21,10,0
1396-01-22,8,0
1396-01-23,12,0
1396-01-24,14,0
1396-01-25,12,0
1396-01-26,12,0
1396-01-27,7,0
1396-01-28,17,0
1396-01-29,7,0
1396-01-30,7,0
1396-02-01,8,0
1396-02-02,9,0
1396-02-03,9,0
1396-02-04,13,0
1396-02-05,6,0
1396-02-06,8,0
1396-02-07,12,0
1396-02-08,9,0
1396-02-09,8,0
1396-02-10,7,0
1396-02-11,10,0
1396-02-12,10,0
1396-02-13,11,0
1396-02-14,14,0
1396-02-15,8,0
1396-02-16,8,0
1396-02-17,11,0
1396-02-18,9,0
1396-02-19,12,0
1396-02-20,11,0
1396-02-21,6,0
1396-02-22,7,0
1396-02-23,8,0
1396-02-24,7,0
1396-02-25,11,0
1396-02-26,3,0
1396-02-27,17,0
1396-02-28,12,0
1396-02-29,6,0
1396-03-01,4,0
1396-03-02,12,0
1396-03-03,6,0
1396-03-04,16,0
1396-03-05,9,0
1396-03-06,12,0
1396-03-07,6,0
1396-03-08,7,0
1396-03-09,12,0
1396-03-10,12,0
1396-03-11,15,0
1396-03-12,8,0
1396-03-13,8,0
1396-03-14,9,0
1396-03-15,11,0
1396-03-16,8,0
1396-03-17,9,0
1396-03-18,6,0
1396-03-19,10,0
1396-03-20,7,0
1396-03-21,5,0
1396-03-22,13,0
1396-03-23,7,0
1396-03-24,8,0
1396-03-25,13,0
1396-03-26,12,0
1396-03-27,9,0
1396-03-28,9,0
1396-03-29,15,0
1396-03-30,12,0
1396-04-01,7,0
1396-04-02,9,0
1396-04-03,10,0
1396-04-04,12,0
1396-04-05,15,0
1396-04-06,11,0
1396-04-07,10,0
1396-04-08,10,0
1396-04-09,3,0
1396-04-10,1,0
1396-04-11,12,0
1396-04-12,8,0
1396-04-13,7,0
1396-04-14,7,0
1396-04-15,7,0
1396-04-16,9,0
1396-04-17,5,0
1396-04-18,13,0
1396-04-19,9,0
1396-04-20,8,0
1396-04-21,5,0
1396-04-22,7,0
1396-04-23,6,0
1396-04-24,10,0
1396-04-25,13,0
1396-04-26,15,0
1396-04-27,7,0
1396-04-28,11,0
1396-04-29,7,0
1396-04-30,7,0
1396-05-01,12,0
1396-05-02,11,0
1396-05-03,10,0
1396-05-04,13,0
1396-05-05,5,0
1396-05-06,8,0
1396-05-07,12,0
1396-05-08,10,0
1396-05-09,6,0
1396-05-10,13,0
1396-05-11,10,0
1396-05-12,8,0
1396-05-13,8,0
1396-05-14,9,0
1396-05-15,8,0
1396-05-16,9,0
1396-05-17,8,0
1396-05-18,8,0
1396-05-19,7,0
1396-05-20,10,0
1396-05-21,9,0
1396-05-22,10,0
1396-05-23,7,0
1396-05-24,11,0
1396-05-25,10,0
1396-05-26,5,0
1396-05-27,9,0
1396-05-28,15,0
1396-05-29,6,0
1396-05-30,11,0
1396-06-01,8,0
1396-06-02,12,0
1396-06-03,7,0
1396-06-04,7,0
1396-06-05,5,0
1396-06-06,7,0
1396-06-07,15,0
1396-06-08,6,0
1396-06-09,8,0
1396-06-10,13,0
1396-06-11,14,0
1396-06-12,17,0
1396-06-13,7,0
1396-06-14,10,0
1396-06-15,9,0
1396-06-16,11,0
1396-06-17,5,0
1396-06-18,9,0
1396-06-19,10,0
1396-06-20,7,0
1396-06-21,9,0
1396-06-22,8,0
1396-06-23,4,0
1396-06-24,11,0
1396-06-25,10,0
1396-06-26,11,0
1396-06-27,16,0
1396-06-28,8,0
1396-06-29,10,0
1396-07-01,12,0
1396-07-02,10,0
1396-07-03,8,0
1396-07-04,7,0
1396-07-05,6,0
1396-07-06,9,0
1396-07-07,10,0
1396-07-08,7,0
1396-07-09,12,0
1396-07-10,16,0
1396-07-11,6,0
1396-07-12,7,0
1396-07-13,5,0
1396-07-14,10,0
1396-07-15,12,0
1396-07-16,5,0
1396-07-17,9,0
1396-07-18,14,0
1396-07-19,6,0
1396-07-20,7,0
1396-07-21,2,0
1396-07-22,9,0
1396-07-23,13,0
1396-07-24,9,0
1396-07-25,6,0
1396-07-26,10,0
1396-07-27,5,0
1396-07-28,10,0
1396-07-29,10,0
1396-07-30,7,0
1396-08-01,7,0
1396-08-02,13,0
1396-08-03,8,0
1396-08-04,12,0
1396-08-05,5,0
1396-08-06,8,0
1396-08-07,8,0
1396-08-08,14,0
1396-08-09,8,0
1396-08-10,6,0
1396-08-11,14,0
1396-08-12,15,0
1396-08-13,8,0
1396-08-14,9,0
1396-08-15,8,0
1396-08-16,8,0
1396-08-17,7,0
1396-08-18,5,0
1396-08-19,14,0
1396-08-20,8,0
1396-08-21,12,0
1396-08-22,13,0
1396-08-23,16,0
1396-08-24,7,0
1396-08-25,9,0
1396-08-26,6,0
1396-08-27,11,0
1396-08-28,6,0
1396-08-29,9,0
1396-09-01,8,0
1396-09-02,10,0
1396-09-03,7,0
1396-09-04,12,0
1396-09-05,5,0
1396-09-06,11,0
1396-09-07,5,0
1396-09-08,10,0
1396-09-09,12,0
1396-09-10,11,0
1396-09-11,12,0
1396-09-12,6,0
1396-09-13,7,0
1396-09-14,8,0
1396-09-15,6,0
1396-09-16,9,0
1396-09-17,9,0
1396-09-18,8,0
1396-09-19,9,0
1396-09-20,9,0
1396-09-21,6,0
1396-09-22,4,0
1396-09-23,10,0
1396-09-24,11,0
1396-09-25,10,0
1396-09-26,8,0
1396-09-27,10,0
1396-09-28,5,0
1396-09-29,10,0
1396-10-01,4,0
1396-10-02,8,0
1396-10-03,11,0
1396-10-04,12,0
1396-10-05,8,0
1396-10-06,8,0
1396-10-07,7,0
1396-10-08,8,0
1396-10-09,15,0
1396-10-10,5,0
1396-10-11,11,0
1396-10-12,10,0
1396-10-13,6,0
1396-10-14,13,0
1396-10-15,11,0
1396-10-16,8,0
1396-10-17,8,0
1396-10-18,9,0
1396-10-19,10,0
1396-10-20,10,0
1396-10-21,11,0
1396-10-22,9,0
1396-10-23,5,0
1396-10-24,8,0
1396-10-25,10,0
1396-10-26,9,0
1396-10-27,6,0
1396-10-28,11,0
1396-10-29,14,0
1396-10-30,8,0
1396-11-01,11,0
1396-11-02,6,0
1396-11-03,9,0
1396-11-04,11,0
1396-11-05,9,0
1396-11-06,8,0
1396-11-07,9,0
1396-11-08,8,0
1396-11-09,8,0
1396-11-10,6,0
1396-11-11,7,0
1396-11-12,6,0
1396-11-13,9,0
1396-11-14,5,0
1396-11-15,9,0
1396-11-16,13,0
1396-11-17,12,0
1396-11-18,11,0
1396-11-19,9,0
1396-11-20,7,0
1396-11-21,4,0
1396-11-22,8,0
1396-11-23,13,0
1396-11-24,10,0
1396-11-25,13,0
1396-11-26,8,0
1396-11-27,7,0
1396-11-28,7,0
1396-11-29,16,0
1396-12-01,7,0
1396-12-02,6,0
1396-12-03,5,0
1396-12-04,11,0
1396-12-05,7,0
1396-12-06,8,0
1396-12-07,9,0
1396-12-08,12,0
1396-12-09,9,0
1396-12-10,15,0
1396-12-11,11,0
1396-12-12,11,0
1396-12-13,16,0
1396-12-14,7,0
1396-12-15,10,0
1396-12-16,8,0
1396-12-17,9,0
1396-12-18,17,0
1396-12-19,4,0
1396-12-20,8,0
1396-12-21,14,0
1396-12-22,7,0
1396-12-23,4,0
1396-12-24,7,0
1396-12-25,8,0
1396-12-26,7,0
1396-12-27,1,0
1396-12-28,8,0
1396-12-29,11,0
1396-12-30,9,0
1397-01-01,7,0
1397-01-02,11,0
1397-01-03,6,0
1397-01-04,13,0
1397-01-05,11,0
1397-01-06,11,0
1397-01-07,7,0
1397-01-08,4,0
1397-01-09,7,0
1397-01-10,4,0
1397-01-11,6,0
1397-01-12,6,0
1397-01-13,11,0
1397-01-14,13,0
1397-01-15,8,0
1397-01-16,12,0
1397-01-17,12,0
1397-01-18,15,0
1397-01-19,8,0
1397-01-20,7,0
1397-01-21,12,0
1397-01-22,7,0
1397-01-23,7,0
1397-01-24,9,0
1397-01-25,9,0
1397-01-26,10,0
1397-01-27,11,0
1397-01-28,7,0
1397-01-29,11,0
1397-02-01,10,0
1397-02-02,7,0
1397-02-03,13,0
1397-02-04,5,0
1397-02-05,7,0
1397-02-06,14,0
1397-02-07,12,0
1397-02-08,13,0
1397-02-09,10,0
1397-02-10,9,0
1397-02-11,8,0
1397-02-12,8,0
1397-02-13,11,0
1397-02-14,11,0
1397-02-15,7,0
1397-02-16,9,0
1397-02-17,7,0
1397-02-18,10,0
1397-02-19,11,0
1397-02-20,11,0
1397-02-21,5,0
1397-02-22,10,0
1397-02-23,14,0
1397-02-24,15,0
1397-02-25,5,0
1397-02-26,8,0
1397-02-27,12,0
1397-02-28,10,0
1397-02-29,8,0
1397-02-30,9,0
1397-03-01,5,0
1397-03-02,11,0
