violation_date,paid_violations,unpaid_violations
١٤٠٠/٠٦/٠١,16,0
١٤٠٠/٠٦/٠٢,16,0
١٤٠٠/٠٦/٠٣,10,0
١٤٠٠/٠٦/٠٤,10,0
١٤٠٠/٠٦/٠٥,18,0
١٤٠٠/٠٦/٠٦,16,0
١٤٠٠/٠٦/٠٧,12,0
١٤٠٠/٠٦/٠٨,9,0
١٤٠٠/٠٦/٠٩,16,0
١٤٠٠/٠٦/١٠,14,0
١٤٠٠/٠٦/١١,10,0
١٤٠٠/٠٦/١٢,14,0
١٤٠٠/٠٦/١٣,14,0
١٤٠٠/٠٦/١٤,18,0
١٤٠٠/٠٦/١٥,13,0
١٤٠٠/٠٦/١٦,14,0
١٤٠٠/٠٦/١٧,14,0
١٤٠٠/٠٦/١٨,15,0
١٤٠٠/٠٦/١٩,10,0
١٤٠٠/٠٦/٢٠,17,0
١٤٠٠/٠٦/٢١,11,0
١٤٠٠/٠٦/٢٢,14,0
١٤٠٠/٠٦/٢٣,13,0
١٤٠٠/٠٦/٢٤,12,0
١٤٠٠/٠٦/٢٥,11,0
١٤٠٠/٠٦/٢٦,10,0
١٤٠٠/٠٦/٢٧,16,0
١٤٠٠/٠٦/٢٨,9,0
١٤٠٠/٠٦/٢٩,18,0
١٤٠٠/٠٧/٠١,16,0
١٤٠٠/٠٧/٠٢,12,0
١٤٠٠/٠٧/٠٣,16,0
١٤٠٠/٠٧/٠٤,19,0
١٤٠٠/٠٧/٠٥,9,0
١٤٠٠/٠٧/٠٦,11,0
١٤٠٠/٠٧/٠٧,16,0
١٤٠٠/٠٧/٠٨,8,0
١٤٠٠/٠٧/٠٩,16,0
١٤٠٠/٠٧/١٠,14,0
١٤٠٠/٠٧/١١,8,0
١٤٠٠/٠٧/١٢,14,0
١٤٠٠/٠٧/١٣,16,0
١٤٠٠/٠٧/١٤,14,0
١٤٠٠/٠٧/١٥,17,0
١٤٠٠/٠٧/١٦,13,0
١٤٠٠/٠٧/١٧,7,0
١٤٠٠/٠٧/١٨,11,0
١٤٠٠/٠٧/١٩,11,0
١٤٠٠/٠٧/٢٠,6,0
١٤٠٠/٠٧/٢١,14,0
١٤٠٠/٠٧/٢٢,13,0
١٤٠٠/٠٧/٢٣,7,0
١٤٠٠/٠٧/٢٤,15,0
١٤٠٠/٠٧/٢٥,9,0
١٤٠٠/٠٧/٢٦,13,0
١٤٠٠/٠٧/٢٧,12,0
١٤٠٠/٠٧/٢٨,13,0
١٤٠٠/٠٧/٢٩,15,0
١٤٠٠/٠٧/٣٠,9,0
١٤٠٠/٠٨/٠١,16,0
١٤٠٠/٠٨/٠٢,11,0
١٤٠٠/٠٨/٠٣,13,0
١٤٠٠/٠٨/٠٤,13,0
١٤٠٠/٠٨/٠٥,7,0
١٤٠٠/٠٨/٠٦,15,0
١٤٠٠/٠٨/٠٧,6,0
١٤٠٠/٠٨/٠٨,13,0
١٤٠٠/٠٨/٠٩,9,0
١٤٠٠/٠٨/١٠,14,0
١٤٠٠/٠٨/١١,21,0
١٤٠٠/٠٨/١٢,15,0
١٤٠٠/٠٨/١٣,12,0
١٤٠٠/٠٨/١٤,9,0
١٤٠٠/٠٨/١٥,14,0
١٤٠٠/٠٨/١٦,12,0
١٤٠٠/٠٨/١٧,15,0
١٤٠٠/٠٨/١٨,13,0
١٤٠٠/٠٨/١٩,17,0
١٤٠٠/٠٨/٢٠,12,0
١٤٠٠/٠٨/٢١,9,0
١٤٠٠/٠٨/٢٢,11,0
١٤٠٠/٠٨/٢٣,12,0
١٤٠٠/٠٨/٢٤,8,0
١٤٠٠/٠٨/٢٥,17,0
١٤٠٠/٠٨/٢٦,14,0
١٤٠٠/٠٨/٢٧,14,0
١٤٠٠/٠٨/٢٨,12,0
١٤٠٠/٠٨/٢٩,9,0
١٤٠٠/٠٩/٠١,13,0
١٤٠٠/٠٩/٠٢,14,0
١٤٠٠/٠٩/٠٣,15,0
١٤٠٠/٠٩/٠٤,13,0
١٤٠٠/٠٩/٠٥,11,0
١٤٠٠/٠٩/٠٦,8,0
١٤٠٠/٠٩/٠٧,17,0
١٤٠٠/٠٩/٠٨,24,0
١٤٠٠/٠٩/٠٩,12,0
١٤٠٠/٠٩/١٠,11,0
١٤٠٠/٠٩/١١,14,0
١٤٠٠/٠٩/١٢,14,0
١٤٠٠/٠٩/١٣,11,0
١٤٠٠/٠٩/١٤,18,0
١٤٠٠/٠٩/١٥,13,0
١٤٠٠/٠٩/١٦,8,0
١٤٠٠/٠٩/١٧,11,0
١٤٠٠/٠٩/١٨,10,0
١٤٠٠/٠٩/١٩,11,0
١٤٠٠/٠٩/٢٠,14,0
١٤٠٠/٠٩/٢١,13,0
١٤٠٠/٠٩/٢٢,11,0
١٤٠٠/٠٩/٢٣,14,0
١٤٠٠/٠٩/٢٤,12,0
١٤٠٠/٠٩/٢٥,17,0
١٤٠٠/٠٩/٢٦,14,0
١٤٠٠/٠٩/٢٧,12,0
١٤٠٠/٠٩/٢٨,12,0
١٤٠٠/٠٩/٢٩,7,0
١٤٠٠/٠٩/٣٠,15,0
١٤٠٠/١٠/٠١,18,0
١٤٠٠/١٠/٠٢,15,0
١٤٠٠/١٠/٠٣,12,0
١٤٠٠/١٠/٠٤,9,0
١٤٠٠/١٠/٠٥,12,0
١٤٠٠/١٠/٠٦,15,0
١٤٠٠/١٠/٠٧,18,0
١٤٠٠/١٠/٠٨,9,0
١٤٠٠/١٠/٠٩,12,0
١٤٠٠/١٠/١٠,12,0
١٤٠٠/١٠/١١,10,0
١٤٠٠/١٠/١٢,10,0
١٤٠٠/١٠/١٣,11,0
١٤٠٠/١٠/١٤,6,0
١٤٠٠/١٠/١٥,10,0
١٤٠٠/١٠/١٦,11,0
١٤٠٠/١٠/١٧,12,0
١٤٠٠/١٠/١٨,15,0
١٤٠٠/١٠/١٩,10,0
١٤٠٠/١٠/٢٠,12,0
١٤٠٠/١٠/٢١,13,0
١٤٠٠/١٠/٢٢,9,0
١٤٠٠/١٠/٢٣,13,0
١٤٠٠/١٠/٢٤,14,0
١٤٠٠/١٠/٢٥,16,0
١٤٠٠/١٠/٢٦,10,0
١٤٠٠/١٠/٢٧,8,0
١٤٠٠/١٠/٢٨,12,0
١٤٠٠/١٠/٢٩,14,0
١٤٠٠/١١/٠١,14,0
١٤٠٠/١١/٠٢,8,0
١٤٠٠/١١/٠٣,9,0
١٤٠٠/١١/٠٤,6,0
١٤٠٠/١١/٠٥,11,0
١٤٠٠/١١/٠٦,13,0
١٤٠٠/١١/٠٧,11,0
١٤٠٠/١١/٠٨,13,0
١٤٠٠/١١/٠٩,13,0
١٤٠٠/١١/١٠,20,0
١٤٠٠/١١/١١,17,0
١٤٠٠/١١/١٢,14,0
١٤٠٠/١١/١٣,19,0
١٤٠٠/١١/١٤,14,0
١٤٠٠/١١/١٥,18,0
١٤٠٠/١١/١٦,11,0
١٤٠٠/١١/١٧,13,0
١٤٠٠/١١/١٨,13,0
١٤٠٠/١١/١٩,11,0
١٤٠٠/١١/٢٠,7,0
١٤٠٠/١١/٢١,9,0
١٤٠٠/١١/٢٢,11,0
١٤٠٠/١١/٢٣,12,0
١٤٠٠/١١/٢٤,12,0
١٤٠٠/١١/٢٥,13,0
١٤٠٠/١١/٢٦,13,0
١٤٠٠/١١/٢٧,13,0
١٤٠٠/١١/٢٨,11,0
١٤٠٠/١١/٢٩,14,0
١٤٠٠/١١/٣٠,7,0
١٤٠٠/١٢/٠١,20,0
١٤٠٠/١٢/٠٢,12,0
١٤٠٠/١٢/٠٣,12,0
١٤٠٠/١٢/٠٤,11,0
١٤٠٠/١٢/٠٥,11,0
١٤٠٠/١٢/٠٦,12,0
١٤٠٠/١٢/٠٧,9,0
١٤٠٠/١٢/٠٨,15,0
١٤٠٠/١٢/٠٩,9,0
١٤٠٠/١٢/١٠,7,0
١٤٠٠/١٢/١١,16,0
١٤٠٠/١٢/١٢,7,0
١٤٠٠/١٢/١٣,11,0
١٤٠٠/١٢/١٤,12,0
١٤٠٠/١٢/١٥,5,0
١٤٠٠/١٢/١٦,16,0
١٤٠٠/١٢/١٧,24,0
١٤٠٠/١٢/١٨,10,0
١٤٠٠/١٢/١٩,11,0
١٤٠٠/١٢/٢٠,13,0
١٤٠٠/١٢/٢١,13,0
١٤٠٠/١٢/٢٢,4,0
١٤٠٠/١٢/٢٣,10,0
١٤٠٠/١٢/٢٤,10,0
١٤٠٠/١٢/٢٥,19,0
١٤٠٠/١٢/٢٦,17,0
١٤٠٠/١٢/٢٧,20,0
١٤٠٠/١٢/٢٨,15,0
١٤٠٠/١٢/٢٩,12,0
١٤٠٠/١٢/٣٠,19,0
١٤٠١/٠١/٠١,24,0
١٤٠١/٠١/٠٢,16,0
١٤٠١/٠١/٠٣,6,0
١٤٠١/٠١/٠٤,10,0
١٤٠١/٠١/٠٥,12,0
١٤٠١/٠١/٠٦,11,0
١٤٠١/٠١/٠٧,7,0
١٤٠١/٠١/٠٨,9,0
١٤٠١/٠١/٠٩,13,0
١٤٠١/٠١/١٠,8,0
١٤٠١/٠١/١١,11,0
١٤٠١/٠١/١٢,16,0
١٤٠١/٠١/١٣,15,0
١٤٠١/٠١/١٤,10,0
١٤٠١/٠١/١٥,8,0
١٤٠١/٠١/١٦,9,0
١٤٠١/٠١/١٧,14,0
١٤٠١/٠١/١٨,11,0
١٤٠١/٠١/١٩,8,0
١٤٠١/٠١/٢٠,13,0
١٤٠١/٠١/٢١,13,0
١٤٠١/٠١/٢٢,11,0
١٤٠١/٠١/٢٣,15,0
١٤٠١/٠١/٢٤,10,0
١٤٠١/٠١/٢٥,10,0
١٤٠١/٠١/٢٦,11,0
١٤٠١/٠١/٢٧,11,0
١٤٠١/٠١/٢٨,15,0
١٤٠١/٠١/٢٩,19,0
١٤٠١/٠٢/٠١,16,0
١٤٠١/٠٢/٠٢,13,0
١٤٠١/٠٢/٠٣,13,0
١٤٠١/٠٢/٠٤,14,0
١٤٠١/٠٢/٠٥,18,0
١٤٠١/٠٢/٠٦,11,0
١٤٠١/٠٢/٠٧,18,0
١٤٠١/٠٢/٠٨,13,0
١٤٠١/٠٢/٠٩,17,0
١٤٠١/٠٢/١٠,16,0
١٤٠١/٠٢/١١,16,0
١٤٠١/٠٢/١٢,14,0
١٤٠١/٠٢/١٣,14,0
١٤٠١/٠٢/١٤,5,0
١٤٠١/٠٢/١٥,8,0
١٤٠١/٠٢/١٦,12,0
١٤٠١/٠٢/١٧,18,0
١٤٠١/٠٢/١٨,8,0
١٤٠١/٠٢/١٩,14,0
١٤٠١/٠٢/٢٠,14,0
١٤٠١/٠٢/٢١,14,0
١٤٠١/٠٢/٢٢,11,0
١٤٠١/٠٢/٢٣,14,0
١٤٠١/٠٢/٢٤,15,0
١٤٠١/٠٢/٢٥,23,0
١٤٠١/٠٢/٢٦,17,0
١٤٠١/٠٢/٢٧,15,0
١٤٠١/٠٢/٢٨,20,0
١٤٠١/٠٢/٢٩,20,0
١٤٠١/٠٢/٣٠,16,0
١٤٠١/٠٣/٠١,14,0
١٤٠١/٠٣/٠٢,14,0
١٤٠١/٠٣/٠٣,16,0
١٤٠١/٠٣/٠٤,15,0
١٤٠١/٠٣/٠٥,12,0
١٤٠١/٠٣/٠٦,17,0
١٤٠١/٠٣/٠٧,12,0
١٤٠١/٠٣/٠٨,16,0
١٤٠١/٠٣/٠٩,11,0
١٤٠١/٠٣/١٠,10,0
١٤٠١/٠٣/١١,13,0
١٤٠١/٠٣/١٢,19,0
١٤٠١/٠٣/١٣,12,0
١٤٠١/٠٣/١٤,17,0
١٤٠١/٠٣/١٥,15,0
١٤٠١/٠٣/١٦,18,0
١٤٠١/٠٣/١٧,18,0
١٤٠١/٠٣/١٨,8,0
١٤٠١/٠٣/١٩,13,0
١٤٠١/٠٣/٢٠,10,0
١٤٠١/٠٣/٢١,9,0
١٤٠١/٠٣/٢٢,13,0
١٤٠١/٠٣/٢٣,20,0
١٤٠١/٠٣/٢٤,12,0
١٤٠١/٠٣/٢٥,8,0
١٤٠١/٠٣/٢٦,15,0
١٤٠١/٠٣/٢٧,14,0
١٤٠١/٠٣/٢٨,15,0
١٤٠١/٠٣/٢٩,15,0
١٤٠١/٠٤/٠١,12,0
١٤٠١/٠٤/٠٢,8,0
١٤٠١/٠٤/٠٣,19,0
١٤٠١/٠٤/٠٤,12,0
١٤٠١/٠٤/٠٥,14,0
١٤٠١/٠٤/٠٦,8,0
١٤٠١/٠٤/٠٧,17,0
١٤٠١/٠٤/٠٨,15,0
١٤٠١/٠٤/٠٩,11,0
١٤٠١/٠٤/١٠,9,0
١٤٠١/٠٤/١١,8,0
١٤٠١/٠٤/١٢,16,0
١٤٠١/٠٤/١٣,8,0
١٤٠١/٠٤/١٤,12,0
١٤٠١/٠٤/١٥,17,0
١٤٠١/٠٤/١٦,17,0
١٤٠١/٠٤/١٧,16,0
١٤٠١/٠٤/١٨,22,0
١٤٠١/٠٤/١٩,10,0
١٤٠١/٠٤/٢٠,13,0
١٤٠١/٠٤/٢١,14,0
١٤٠١/٠٤/٢٢,11,0
١٤٠١/٠٤/٢٣,13,0
١٤٠١/٠٤/٢٤,14,0
١٤٠١/٠٤/٢٥,14,0
١٤٠١/٠٤/٢٦,11,0
١٤٠١/٠٤/٢٧,12,0
١٤٠١/٠٤/٢٨,14,0
١٤٠١/٠٤/٢٩,10,0
١٤٠١/٠٤/٣٠,20,0
١٤٠١/٠٥/٠١,11,0
١٤٠١/٠٥/٠٢,19,0
١٤٠١/٠٥/٠٣,17,0
١٤٠١/٠٥/٠٤,11,0
١٤٠١/٠٥/٠٥,12,0
١٤٠١/٠٥/٠٦,18,0
١٤٠١/٠٥/٠٧,11,0
١٤٠١/٠٥/٠٨,14,0
١٤٠١/٠٥/٠٩,11,0
١٤٠١/٠٥/١٠,10,0
١٤٠١/٠٥/١١,18,0
١٤٠١/٠٥/١٢,14,0
١٤٠١/٠٥/١٣,8,0
١٤٠١/٠٥/١٤,9,0
١٤٠١/٠٥/١٥,12,0
١٤٠١/٠٥/١٦,19,0
١٤٠١/٠٥/١٧,9,0
١٤٠١/٠٥/١٨,8,0
١٤٠١/٠٥/١٩,16,0
١٤٠١/٠٥/٢٠,15,0
١٤٠١/٠٥/٢١,11,0
١٤٠١/٠٥/٢٢,23,0
١٤٠١/٠٥/٢٣,15,0
١٤٠١/٠٥/٢٤,11,0
١٤٠١/٠٥/٢٥,19,0
١٤٠١/٠٥/٢٦,8,0
١٤٠١/٠٥/٢٧,8,0
١٤٠١/٠٥/٢٨,10,0
١٤٠١/٠٥/٢٩,9,0
١٤٠١/٠٦/٠١,13,0
١٤٠١/٠٦/٠٢,21,0
١٤٠١/٠٦/٠٣,18,0
١٤٠١/٠٦/٠٤,10,0
١٤٠١/٠٦/٠٥,13,0
١٤٠١/٠٦/٠٦,14,0
١٤٠١/٠٦/٠٧,7,0
١٤٠١/٠٦/٠٨,14,0
١٤٠١/٠٦/٠٩,15,0
١٤٠١/٠٦/١٠,6,0
١٤٠١/٠٦/١١,15,0
١٤٠١/٠٦/١٢,14,0
١٤٠١/٠٦/١٣,8,0
١٤٠١/٠٦/١٤,18,0
١٤٠١/٠٦/١٥,22,0
١٤٠١/٠٦/١٦,12,0
١٤٠١/٠٦/١٧,15,0
١٤٠١/٠٦/١٨,7,0
١٤٠١/٠٦/١٩,14,0
١٤٠١/٠٦/٢٠,16,0
١٤٠١/٠٦/٢١,12,0
١٤٠١/٠٦/٢٢,10,0
١٤٠١/٠٦/٢٣,16,0
١٤٠١/٠٦/٢٤,18,0
١٤٠١/٠٦/٢٥,11,0
١٤٠١/٠٦/٢٦,11,0
١٤٠١/٠٦/٢٧,20,0
١٤٠١/٠٦/٢٨,21,0
١٤٠١/٠٦/٢٩,14,0
١٤٠١/٠٦/٣٠,9,0
١٤٠١/٠٧/٠١,14,0
١٤٠١/٠٧/٠٢,11,0
١٤٠١/٠٧/٠٣,12,0
١٤٠١/٠٧/٠٤,8,0
١٤٠١/٠٧/٠٥,12,0
١٤٠١/٠٧/٠٦,15,0
١٤٠١/٠٧/٠٧,11,0
١٤٠١/٠٧/٠٨,12,0
١٤٠١/٠٧/٠٩,11,0
١٤٠١/٠٧/١٠,14,0
١٤٠١/٠٧/١١,9,0
١٤٠١/٠٧/١٢,9,0
١٤٠١/٠٧/١٣,15,0
١٤٠١/٠٧/١٤,14,0
١٤٠١/٠٧/١٥,13,0
١٤٠١/٠٧/١٦,20,0
١٤٠١/٠٧/١٧,16,0
١٤٠١/٠٧/١٨,15,0
١٤٠١/٠٧/١٩,14,0
١٤٠١/٠٧/٢٠,15,0
١٤٠١/٠٧/٢١,18,0
١٤٠١/٠٧/٢٢,9,0
١٤٠١/٠٧/٢٣,16,0
١٤٠١/٠٧/٢٤,11,0
١٤٠١/٠٧/٢٥,16,0
١٤٠١/٠٧/٢٦,15,0
١٤٠١/٠٧/٢٧,11,0
١٤٠١/٠٧/٢٨,11,0
١٤٠١/٠٧/٢٩,13,0
١٤٠١/٠٨/٠١,20,0
١٤٠١/٠٨/٠٢,12,0
١٤٠١/٠٨/٠٣,16,0
١٤٠١/٠٨/٠٤,15,0
١٤٠١/٠٨/٠٥,17,0
١٤٠١/٠٨/٠٦,18,0
١٤٠١/٠٨/٠٧,15,0
١٤٠١/٠٨/٠٨,13,0
١٤٠١/٠٨/٠٩,15,0
١٤٠١/٠٨/١٠,13,0
١٤٠١/٠٨/١١,10,0
١٤٠١/٠٨/١٢,17,0
١٤٠١/٠٨/١٣,10,0
١٤٠١/٠٨/١٤,8,0
١٤٠١/٠٨/١٥,15,0
١٤٠١/٠٨/١٦,19,0
١٤٠١/٠٨/١٧,10,0
١٤٠١/٠٨/١٨,15,0
١٤٠١/٠٨/١٩,12,0
١٤٠١/٠٨/٢٠,15,0
١٤٠١/٠٨/٢١,14,0
١٤٠١/٠٨/٢٢,13,0
١٤٠١/٠٨/٢٣,15,0
١٤٠١/٠٨/٢٤,10,0
١٤٠١/٠٨/٢٥,12,0
١٤٠١/٠٨/٢٦,15,0
١٤٠١/٠٨/٢٧,14,0
١٤٠١/٠٨/٢٨,11,0
١٤٠١/٠٨/٢٩,16,0
١٤٠١/٠٩/٠١,12,0
١٤٠١/٠٩/٠٢,15,0
١٤٠١/٠٩/٠٣,15,0
١٤٠١/٠٩/٠٤,8,0
١٤٠١/٠٩/٠٥,15,0
١٤٠١/٠٩/٠٦,11,0
١٤٠١/٠٩/٠٧,21,0
١٤٠١/٠٩/٠٨,23,0
١٤٠١/٠٩/٠٩,17,0
١٤٠١/٠٩/١٠,15,0
١٤٠١/٠٩/١١,12,0
١٤٠١/٠٩/١٢,13,0
١٤٠١/٠٩/١٣,18,0
١٤٠١/٠٩/١٤,10,0
١٤٠١/٠٩/١٥,11,0
١٤٠١/٠٩/١٦,12,0
١٤٠١/٠٩/١٧,16,0
١٤٠١/٠٩/١٨,15,0
١٤٠١/٠٩/١٩,10,0
١٤٠١/٠٩/٢٠,13,0
١٤٠١/٠٩/٢١,7,0
١٤٠١/٠٩/٢٢,14,0
١٤٠١/٠٩/٢٣,13,0
١٤٠١/٠٩/٢٤,17,0
١٤٠١/٠٩/٢٥,16,0
١٤٠١/٠٩/٢٦,13,0
١٤٠١/٠٩/٢٧,11,0
١٤٠١/٠٩/٢٨,11,0
١٤٠١/٠٩/٢٩,9,0
١٤٠١/٠٩/٣٠,14,0
١٤٠١/١٠/٠١,18,0
١٤٠١/١٠/٠٢,17,0
١٤٠١/١٠/٠٣,12,0
١٤٠١/١٠/٠٤,15,0
١٤٠١/١٠/٠٥,15,0
١٤٠١/١٠/٠٦,15,0
١٤٠١/١٠/٠٧,11,0
١٤٠١/١٠/٠٨,10,0
١٤٠١/١٠/٠٩,13,0
١٤٠١/١٠/١٠,17,0
١٤٠١/١٠/١١,10,0
١٤٠١/١٠/١٢,8,0
١٤٠١/١٠/١٣,13,0
١٤٠١/١٠/١٤,12,0
١٤٠١/١٠/١٥,13,0
١٤٠١/١٠/١٦,13,0
١٤٠١/١٠/١٧,9,0
١٤٠١/١٠/١٨,8,0
١٤٠١/١٠/١٩,12,0
١٤٠١/١٠/٢٠,18,0
١٤٠١/١٠/٢١,18,0
١٤٠١/١٠/٢٢,20,0
١٤٠١/١٠/٢٣,10,0
١٤٠١/١٠/٢٤,10,0
١٤٠١/١٠/٢٥,15,0
١٤٠١/١٠/٢٦,19,0
١٤٠١/١٠/٢٧,16,0
١٤٠١/١٠/٢٨,12,0
١٤٠١/١٠/٢٩,14,0
١٤٠١/١١/٠١,20,0
١٤٠١/١١/٠٢,10,0
١٤٠١/١١/٠٣,13,0
١٤٠١/١١/٠٤,17,0
١٤٠١/١١/٠٥,12,0
١٤٠١/١١/٠٦,15,0
١٤٠١/١١/٠٧,12,0
١٤٠١/١١/٠٨,12,0
١٤٠١/١١/٠٩,7,0
١٤٠١/١١/١٠,17,0
١٤٠١/١١/١١,13,0
١٤٠١/١١/١٢,15,0
١٤٠١/١١/١٣,8,0
١٤٠١/١١/١٤,14,0
١٤٠١/١١/١٥,15,0
١٤٠١/١١/١٦,14,0
١٤٠١/١١/١٧,15,0
١٤٠١/١١/١٨,11,0
١٤٠١/١١/١٩,14,0
١٤٠١/١١/٢٠,10,0
١٤٠١/١١/٢١,10,0
١٤٠١/١١/٢٢,17,0
١٤٠١/١١/٢٣,12,0
١٤٠١/١١/٢٤,16,0
١٤٠١/١١/٢٥,13,0
١٤٠١/١١/٢٦,11,0
١٤٠١/١١/٢٧,16,0
١٤٠١/١١/٢٨,18,0
١٤٠١/١١/٢٩,9,0
١٤٠١/١١/٣٠,14,0
١٤٠١/١٢/٠١,13,0
١٤٠١/١٢/٠٢,10,0
١٤٠١/١٢/٠٣,10,0
١٤٠١/١٢/٠٤,14,0
١٤٠١/١٢/٠٥,16,0
١٤٠١/١٢/٠٦,11,0
١٤٠١/١٢/٠٧,9,0
١٤٠١/١٢/٠٨,20,0
١٤٠١/١٢/٠٩,8,0
١٤٠١/١٢/١٠,11,0
١٤٠١/١٢/١١,13,0
١٤٠١/١٢/١٢,12,0
١٤٠١/١٢/١٣,13,0
١٤٠١/١٢/١٤,10,0
١٤٠١/١٢/١٥,14,0
١٤٠١/١٢/١٦,22,0
١٤٠١/١٢/١٧,11,0
١٤٠١/١٢/١٨,12,0
١٤٠١/١٢/١٩,12,0
١٤٠١/١٢/٢٠,17,0
١٤٠١/١٢/٢١,8,0
١٤٠١/١٢/٢٢,12,0
١٤٠١/١٢/٢٣,17,0
١٤٠١/١٢/٢٤,11,0
١٤٠١/١٢/٢٥,10,0
١٤٠١/١٢/٢٦,24,0
١٤٠١/١٢/٢٧,8,0
١٤٠١/١٢/٢٨,13,0
١٤٠١/١٢/٢٩,12,0
١٤٠٢/٠١/٠١,13,0
١٤٠٢/٠١/٠٢,23,0
١٤٠٢/٠١/٠٣,10,0
١٤٠٢/٠١/٠٤,13,0
١٤٠٢/٠١/٠٥,11,0
١٤٠٢/٠١/٠٦,14,0
١٤٠٢/٠١/٠٧,14,0
١٤٠٢/٠١/٠٨,17,0
١٤٠٢/٠١/٠٩,13,0
١٤٠٢/٠١/١٠,17,0
١٤٠٢/٠١/١١,19,0
١٤٠٢/٠١/١٢,13,0
١٤٠٢/٠١/١٣,9,0
١٤٠٢/٠١/١٤,20,0
١٤٠٢/٠١/١٥,15,0
١٤٠٢/٠١/١٦,18,0
١٤٠٢/٠١/١٧,13,0
١٤٠٢/٠١/١٨,8,0
١٤٠٢/٠١/١٩,7,0
١٤٠٢/٠١/٢٠,12,0
١٤٠٢/٠١/٢١,19,0
١٤٠٢/٠١/٢٢,13,0
١٤٠٢/٠١/٢٣,12,0
١٤٠٢/٠١/٢٤,16,0
١٤٠٢/٠١/٢٥,13,0
١٤٠٢/٠١/٢٦,14,0
١٤٠٢/٠١/٢٧,12,0
١٤٠٢/٠١/٢٨,12,0
١٤٠٢/٠١/٢٩,10,0
١٤٠٢/٠١/٣٠,20,0
١٤٠٢/٠٢/٠١,14,0
١٤٠٢/٠٢/٠٢,14,0
١٤٠٢/٠٢/٠٣,13,0
١٤٠٢/٠٢/٠٤,12,0
١٤٠٢/٠٢/٠٥,13,0
١٤٠٢/٠٢/٠٦,16,0
١٤٠٢/٠٢/٠٧,9,0
١٤٠٢/٠٢/٠٨,9,0
١٤٠٢/٠٢/٠٩,8,0
١٤٠٢/٠٢/١٠,22,0
١٤٠٢/٠٢/١١,15,0
١٤٠٢/٠٢/١٢,7,0
١٤٠٢/٠٢/١٣,10,0
١٤٠٢/٠٢/١٤,16,0
١٤٠٢/٠٢/١٥,6,0
١٤٠٢/٠٢/١٦,10,0
١٤٠٢/٠٢/١٧,14,0
١٤٠٢/٠٢/١٨,11,0
١٤٠٢/٠٢/١٩,13,0
١٤٠٢/٠٢/٢٠,14,0
١٤٠٢/٠٢/٢١,14,0
١٤٠٢/٠٢/٢٢,15,0
١٤٠٢/٠٢/٢٣,14,0
١٤٠٢/٠٢/٢٤,12,0
١٤٠٢/٠٢/٢٥,15,0
١٤٠٢/٠٢/٢٦,10,0
١٤٠٢/٠٢/٢٧,18,0
١٤٠٢/٠٢/٢٨,16,0
١٤٠٢/٠٢/٢٩,10,0
١٤٠٢/٠٢/٣٠,17,0
١٤٠٢/٠٣/٠١,14,0
١٤٠٢/٠٣/٠٢,16,0
١٤٠٢/٠٣/٠٣,13,0
١٤٠٢/٠٣/٠٤,11,0
١٤٠٢/٠٣/٠٥,18,0
١٤٠٢/٠٣/٠٦,17,0
١٤٠٢/٠٣/٠٧,13,0
١٤٠٢/٠٣/٠٨,15,0
١٤٠٢/٠٣/٠٩,16,0
١٤٠٢/٠٣/١٠,12,0
١٤٠٢/٠٣/١١,15,0
١٤٠٢/٠٣/١٢,13,0
١٤٠٢/٠٣/١٣,18,0
١٤٠٢/٠٣/١٤,9,0
١٤٠٢/٠٣/١٥,16,0
١٤٠٢/٠٣/١٦,19,0
١٤٠٢/٠٣/١٧,12,0
١٤٠٢/٠٣/١٨,13,0
١٤٠٢/٠٣/١٩,22,0
١٤٠٢/٠٣/٢٠,6,0
١٤٠٢/٠٣/٢١,16,0
١٤٠٢/٠٣/٢٢,11,0
١٤٠٢/٠٣/٢٣,14,0
١٤٠٢/٠٣/٢٤,12,0
١٤٠٢/٠٣/٢٥,12,0
١٤٠٢/٠٣/٢٦,13,0
١٤٠٢/٠٣/٢٧,13,0
١٤٠٢/٠٣/٢٨,15,0
١٤٠٢/٠٣/٢٩,13,0
١٤٠٢/٠٣/٣٠,14,0
١٤٠٢/٠٤/٠١,10,0
١٤٠٢/٠٤/٠٢,16,0
١٤٠٢/٠٤/٠٣,17,0
١٤٠٢/٠٤/٠٤,13,0
١٤٠٢/٠٤/٠٥,13,0
١٤٠٢/٠٤/٠٦,19,0
١٤٠٢/٠٤/٠٧,14,0
١٤٠٢/٠٤/٠٨,11,0
١٤٠٢/٠٤/٠٩,13,0
١٤٠٢/٠٤/١٠,16,0
١٤٠٢/٠٤/١١,15,0
١٤٠٢/٠٤/١٢,18,0
١٤٠٢/٠٤/١٣,13,0
١٤٠٢/٠٤/١٤,11,0
١٤٠٢/٠٤/١٥,15,0
١٤٠٢/٠٤/١٦,20,0
١٤٠٢/٠٤/١٧,20,0
١٤٠٢/٠٤/١٨,19,0
١٤٠٢/٠٤/١٩,16,0
١٤٠٢/٠٤/٢٠,14,0
١٤٠٢/٠٤/٢١,11,0
١٤٠٢/٠٤/٢٢,11,0
١٤٠٢/٠٤/٢٣,17,0
١٤٠٢/٠٤/٢٤,10,0
١٤٠٢/٠٤/٢٥,10,0
١٤٠٢/٠٤/٢٦,16,0
١٤٠٢/٠٤/٢٧,13,0
١٤٠٢/٠٤/٢٨,20,0
